Block,Primary Type,Location Description,Arrest,Domestic,Latitude,Longitude,Location,,,,
049XX S PULASKI RD,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,41.80401468,-87.72362282,"(41.804014677726094, -87.72362282171895)",,,,
010XX N HARDING AVE,THEFT,APARTMENT,FALSE,FALSE,41.89996762,-87.72514257,"(41.899967623473216, -87.72514257437138)",,,,
085XX S PHILLIPS AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.74010995,-87.56469641,"(41.74010994700706, -87.56469640811474)",,,,
021XX N ELSTON AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,41.920348,-87.67089131,"(41.92034800289581, -87.67089131079612)",,,,
056XX W MADISON ST,DECEPTIVE PRACTICE,SIDEWALK,TRUE,FALSE,41.88010857,-87.76665671,"(41.880108574437806, -87.76665670561142)",,,,
067XX S JEFFERY BLVD,THEFT,GAS STATION,FALSE,FALSE,41.77327801,-87.57634328,"(41.773278008657336, -87.57634328298262)",,,,
014XX S MORGAN ST,DECEPTIVE PRACTICE,RESIDENCE,FALSE,FALSE,41.8631024,-87.65107481,"(41.86310240291668, -87.6510748063244)",,,,
038XX N SACRAMENTO AVE,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,41.95144354,-87.7032066,"(41.951443538945014, -87.70320659898705)",,,,
049XX N WHIPPLE ST,BATTERY,SIDEWALK,FALSE,FALSE,41.97098132,-87.70502924,"(41.970981319974555, -87.70502923584857)",,,,
078XX S LAFLIN ST,ASSAULT,RESIDENCE,TRUE,TRUE,41.75146468,-87.66170966,"(41.7514646840661, -87.66170966030613)",,,,
008XX N CAMBRIDGE AVE,CRIMINAL TRESPASS,CHA PARKING LOT/GROUNDS,TRUE,FALSE,41.89771582,-87.64194249,"(41.89771581775024, -87.6419424934617)",,,,
074XX S MORGAN ST,MOTOR VEHICLE THEFT,STREET,TRUE,FALSE,41.75893255,-87.64925451,"(41.75893254768148, -87.64925451006039)",,,,
008XX N MICHIGAN AVE,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.8980671,-87.62394778,"(41.898067095169516, -87.62394777792439)",,,,
006XX W WELLINGTON AVE,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,41.93657109,-87.64647731,"(41.93657109227753, -87.64647730626646)",,,,
0000X E CULLERTON ST,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.8555747,-87.62564356,"(41.85557470427312, -87.62564356030866)",,,,
020XX N WESTERN AVE,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,41.91788922,-87.68727453,"(41.917889220552574, -87.68727453423831)",,,,
035XX W DICKENS AVE,BURGLARY,APARTMENT,FALSE,FALSE,41.91902961,-87.71445671,"(41.91902961004696, -87.71445670684274)",,,,
016XX W CORTLAND ST,THEFT,STREET,FALSE,FALSE,41.91618585,-87.67008563,"(41.91618584734156, -87.67008562508545)",,,,
012XX N ASHLAND AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,41.90340831,-87.66764648,"(41.90340831287768, -87.66764648444327)",,,,
026XX N SPAULDING AVE,BATTERY,SIDEWALK,FALSE,FALSE,41.92851152,-87.71101359,"(41.92851151545434, -87.71101358604322)",,,,
071XX S UNION AVE,BATTERY,APARTMENT,TRUE,TRUE,41.76486157,-87.64168457,"(41.764861566380965, -87.64168456890062)",,,,
030XX S MILLARD AVE,ASSAULT,STREET,FALSE,FALSE,41.83737554,-87.71567339,"(41.83737554147458, -87.71567339324538)",,,,
001XX W ERIE ST,MOTOR VEHICLE THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.89411363,-87.63304887,"(41.8941136292448, -87.63304887480493)",,,,
058XX N BROADWAY,BATTERY,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,41.98771292,-87.66004869,"(41.98771291884768, -87.66004868850727)",,,,
016XX S CENTRAL PARK AVE,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.85827953,-87.71533646,"(41.85827952811209, -87.71533645920925)",,,,
016XX W HOWARD ST,DECEPTIVE PRACTICE,CTA GARAGE / OTHER PROPERTY,TRUE,FALSE,42.01927437,-87.67289792,"(42.019274365916914, -87.67289792090084)",,,,
019XX S SPRINGFIELD AVE,BATTERY,RESIDENCE,TRUE,TRUE,41.85451145,-87.72247908,"(41.85451145131364, -87.72247907528411)",,,,
038XX N WESTERN AVE,THEFT,OTHER,FALSE,FALSE,41.95142633,-87.68824837,"(41.95142632895982, -87.68824837471908)",,,,
003XX W 45TH ST,THEFT,PARK PROPERTY,FALSE,FALSE,41.81238709,-87.63487519,"(41.81238708888105, -87.6348751917045)",,,,
008XX N CAMBRIDGE AVE,CRIMINAL TRESPASS,CHA PARKING LOT/GROUNDS,TRUE,FALSE,41.8975182,-87.64193728,"(41.897518201402434, -87.64193727887245)",,,,
0000X N WESTERN AVE,ASSAULT,RESTAURANT,FALSE,FALSE,41.88188211,-87.68630438,"(41.88188211143957, -87.6863043774886)",,,,
044XX N BROADWAY,THEFT,DEPARTMENT STORE,FALSE,FALSE,41.96326459,-87.65627263,"(41.963264589950086, -87.65627263209568)",,,,
026XX W 83RD PL,BATTERY,RESIDENCE,TRUE,TRUE,41.7419314,-87.68861636,"(41.741931402928394, -87.68861635516531)",,,,
052XX W FLETCHER ST,DECEPTIVE PRACTICE,SIDEWALK,FALSE,FALSE,41.93764685,-87.75889604,"(41.93764685244675, -87.75889603920534)",,,,
110XX S MICHIGAN AVE,BATTERY,DRUG STORE,FALSE,FALSE,41.69323325,-87.62118684,"(41.6932332458196, -87.62118683850663)",,,,
053XX S WESTERN AVE,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.79679011,-87.68426014,"(41.79679010806718, -87.68426013556767)",,,,
010XX W 59TH ST,CRIMINAL TRESPASS,TAVERN/LIQUOR STORE,TRUE,FALSE,41.78704554,-87.65117412,"(41.787045541209466, -87.6511741242664)",,,,
066XX S PULASKI RD,THEFT,MEDICAL/DENTAL OFFICE,FALSE,FALSE,41.77236954,-87.72245622,"(41.7723695359047, -87.72245622336064)",,,,
009XX N MICHIGAN AVE,THEFT,SMALL RETAIL STORE,FALSE,FALSE,41.89928756,-87.62427588,"(41.89928756136712, -87.624275876384)",,,,
012XX N DEARBORN ST,THEFT,STREET,FALSE,FALSE,41.90459906,-87.62985959,"(41.904599063056736, -87.6298595902921)",,,,
055XX W CATALPA AVE,BATTERY,STREET,FALSE,FALSE,41.98101841,-87.76703541,"(41.98101841446892, -87.76703540550936)",,,,
036XX W ARMITAGE AVE,INTERFERENCE WITH PUBLIC OFFICER,STREET,TRUE,FALSE,41.91737874,-87.71773537,"(41.91737874249265, -87.71773537453645)",,,,
014XX S ASHLAND AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,41.86226497,-87.66641776,"(41.862264966307414, -87.66641776434798)",,,,
114XX S ABERDEEN ST,CRIMINAL DAMAGE,RESIDENCE-GARAGE,FALSE,FALSE,41.6864025,-87.64963898,"(41.68640249553051, -87.64963897941144)",,,,
010XX W WILSON AVE,BATTERY,RESTAURANT,TRUE,FALSE,41.96553524,-87.65507931,"(41.96553523602937, -87.6550793070629)",,,,
058XX S CALUMET AVE,OTHER OFFENSE,STREET,FALSE,FALSE,41.78823621,-87.61729457,"(41.78823620939654, -87.61729456884555)",,,,
040XX W LAKE ST,DECEPTIVE PRACTICE,CTA PLATFORM,TRUE,FALSE,41.8855816,-87.72604657,"(41.885581598748246, -87.72604656914372)",,,,
058XX W MADISON ST,BATTERY,SIDEWALK,FALSE,FALSE,41.88005126,-87.77006859,"(41.880051264626566, -87.7700685886038)",,,,
043XX N MILWAUKEE AVE,THEFT,RESTAURANT,FALSE,FALSE,41.96043738,-87.75448524,"(41.9604373811934, -87.75448523711528)",,,,
008XX N MICHIGAN AVE,DECEPTIVE PRACTICE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.8980671,-87.62394778,"(41.898067095169516, -87.62394777792439)",,,,
118XX S MARSHFIELD AVE,THEFT,SMALL RETAIL STORE,TRUE,FALSE,41.67815279,-87.66264085,"(41.67815278568673, -87.66264084811478)",,,,
017XX W HUBBARD ST,THEFT,OTHER,FALSE,FALSE,41.88972595,-87.67008764,"(41.88972594832863, -87.67008763525847)",,,,
006XX N PARKSIDE AVE,THEFT,RESIDENCE,FALSE,FALSE,41.89201889,-87.76671305,"(41.892018889377866, -87.76671304596559)",,,,
010XX W ARGYLE ST,OTHER OFFENSE,ALLEY,TRUE,FALSE,41.97339013,-87.65710683,"(41.973390127024764, -87.65710682751751)",,,,
080XX S WESTERN AVE,THEFT,OTHER,FALSE,FALSE,41.74703119,-87.68292567,"(41.747031191630434, -87.68292567127206)",,,,
061XX S ARCHER AVE,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.79382855,-87.77390823,"(41.793828545745335, -87.77390822940183)",,,,
016XX N HARLEM AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,41.90902917,-87.80560733,"(41.90902916745105, -87.8056073331791)",,,,
009XX W 35TH ST,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.83060484,-87.64876346,"(41.83060484490406, -87.64876346169366)",,,,
068XX S STONY ISLAND AVE,BATTERY,SIDEWALK,FALSE,FALSE,41.7712803,-87.58642592,"(41.771280295126274, -87.58642591616442)",,,,
033XX N MARSHFIELD AVE,SEX OFFENSE,OTHER,TRUE,FALSE,41.94249039,-87.66981308,"(41.94249038642018, -87.66981308163687)",,,,
062XX S KIMBARK AVE,BATTERY,APARTMENT,FALSE,TRUE,41.78181587,-87.59452755,"(41.781815866026975, -87.59452755298189)",,,,
122XX S CARPENTER ST,THEFT,STREET,FALSE,FALSE,41.67168648,-87.64764984,"(41.67168647600881, -87.64764983628757)",,,,
051XX S DR MARTIN LUTHER KING JR DR,DECEPTIVE PRACTICE,APARTMENT,FALSE,FALSE,41.80087645,-87.61598758,"(41.800876453084214, -87.61598757816691)",,,,
001XX W 35TH ST,DECEPTIVE PRACTICE,CTA TRAIN,FALSE,FALSE,41.83106128,-87.63073141,"(41.8310612775531, -87.63073140744807)",,,,
028XX W MADISON ST,THEFT,CTA BUS,FALSE,FALSE,41.88118408,-87.69643555,"(41.881184077719006, -87.69643554969514)",,,,
032XX S CALUMET AVE,THEFT,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.8363967,-87.6183726,"(41.836396702597185, -87.61837259651278)",,,,
021XX S ST LOUIS AVE,BATTERY,SIDEWALK,TRUE,FALSE,41.853311,-87.71252859,"(41.853310996525785, -87.71252859349532)",,,,
015XX S CALIFORNIA BLVD,BATTERY,SIDEWALK,FALSE,FALSE,41.86106573,-87.69589736,"(41.86106572979357, -87.69589736134735)",,,,
062XX S DAMEN AVE,ASSAULT,CONVENIENCE STORE,TRUE,FALSE,41.78021148,-87.67407347,"(41.780211479596986, -87.67407347338238)",,,,
012XX S WESTERN AVE,BATTERY,SIDEWALK,TRUE,FALSE,41.86633357,-87.68588479,"(41.86633357448219, -87.6858847858834)",,,,
069XX S MERRILL AVE,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.76961149,-87.57258132,"(41.76961148588985, -87.5725813187276)",,,,
071XX S PEORIA ST,BATTERY,RESIDENCE,FALSE,FALSE,41.76402972,-87.64666387,"(41.76402972462731, -87.64666386923207)",,,,
073XX S EXCHANGE AVE,BATTERY,OTHER,FALSE,FALSE,41.76217688,-87.56265174,"(41.7621768809787, -87.5626517445168)",,,,
074XX S HARVARD AVE,THEFT,ABANDONED BUILDING,FALSE,FALSE,41.75862596,-87.6334353,"(41.75862595854882, -87.63343529567662)",,,,
012XX N LAWNDALE AVE,PUBLIC PEACE VIOLATION,SIDEWALK,FALSE,FALSE,41.9036743,-87.719836,"(41.90367430363462, -87.7198360035112)",,,,
012XX N MILWAUKEE AVE,ASSAULT,SIDEWALK,FALSE,TRUE,41.90378839,-87.66693723,"(41.90378839185339, -87.66693723435247)",,,,
017XX W LAWRENCE AVE,CRIMINAL TRESPASS,RESTAURANT,TRUE,FALSE,41.96871925,-87.67357114,"(41.96871924812835, -87.67357114459344)",,,,
041XX N LINCOLN AVE,THEFT,STREET,FALSE,FALSE,41.9574881,-87.68092977,"(41.95748809986478, -87.68092977011993)",,,,
021XX N MC VICKER AVE,THEFT,STREET,FALSE,FALSE,41.91867546,-87.77661471,"(41.91867546478631, -87.77661471380429)",,,,
050XX W ST PAUL AVE,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.91219193,-87.751376,"(41.91219193497173, -87.75137600216223)",,,,
022XX S LOOMIS ST,THEFT,STREET,FALSE,FALSE,41.85210885,-87.66130384,"(41.852108852317386, -87.66130384119215)",,,,
033XX W 55TH ST,OTHER OFFENSE,STREET,FALSE,FALSE,41.79357767,-87.7067025,"(41.793577665282655, -87.7067024981218)",,,,
052XX S KILBOURN AVE,THEFT,VEHICLE NON-COMMERCIAL,FALSE,FALSE,41.79799799,-87.73540088,"(41.79799799252403, -87.73540087960093)",,,,
059XX S TALMAN AVE,WEAPONS VIOLATION,SIDEWALK,FALSE,FALSE,41.78497665,-87.68975096,"(41.784976650130055, -87.68975095617725)",,,,
013XX N KILDARE AVE,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.90450866,-87.73388648,"(41.90450866405099, -87.73388647607325)",,,,
054XX S DEARBORN ST,ASSAULT,STREET,TRUE,TRUE,41.79606243,-87.62696977,"(41.796062431747174, -87.62696977297665)",,,,
046XX N SHERIDAN RD,ASSAULT,RESTAURANT,FALSE,FALSE,41.96552069,-87.65493974,"(41.965520690347525, -87.65493973567833)",,,,
030XX N KENMORE AVE,CRIMINAL DAMAGE,RESIDENCE-GARAGE,FALSE,FALSE,41.93708225,-87.65537354,"(41.93708225121776, -87.65537353506456)",,,,
015XX W VICTORIA ST,BATTERY,APARTMENT,TRUE,TRUE,41.98705304,-87.66783142,"(41.987053043467014, -87.66783142203117)",,,,
049XX N KENMORE AVE,BATTERY,NURSING HOME/RETIREMENT HOME,FALSE,TRUE,41.97222271,-87.65644989,"(41.972222714392664, -87.65644989353699)",,,,
118XX S UNION AVE,BATTERY,RESIDENCE,FALSE,TRUE,41.67909506,-87.63968618,"(41.679095061336156, -87.63968618389619)",,,,
009XX W BELMONT AVE,THEFT,BAR OR TAVERN,FALSE,FALSE,41.94002709,-87.65356706,"(41.94002709175019, -87.65356706293424)",,,,
073XX S UNION AVE,THEFT,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,41.76061258,-87.64200509,"(41.760612576118504, -87.6420050938255)",,,,
006XX W 63RD ST,THEFT,GROCERY FOOD STORE,FALSE,FALSE,41.77991801,-87.64098018,"(41.77991801214452, -87.64098017630612)",,,,
016XX W DIVERSEY PKWY,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.9322796,-87.66941543,"(41.93227959549455, -87.66941543345777)",,,,
058XX W SUPERIOR ST,ASSAULT,RESIDENCE,FALSE,FALSE,41.8939407,-87.77191157,"(41.89394069533024, -87.77191156540864)",,,,
077XX S INGLESIDE AVE,PUBLIC PEACE VIOLATION,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.75379356,-87.60176829,"(41.75379356392903, -87.6017682867306)",,,,
063XX S ASHLAND AVE,CRIMINAL TRESPASS,CTA GARAGE / OTHER PROPERTY,TRUE,FALSE,41.77893513,-87.66406285,"(41.77893513140246, -87.66406284676745)",,,,
024XX W FLOURNOY ST,THEFT,STREET,FALSE,FALSE,41.8730721,-87.68759388,"(41.873072101401945, -87.68759388202115)",,,,
0000X W TERMINAL ST,THEFT,AIRCRAFT,FALSE,FALSE,41.9788938,-87.90646758,"(41.978893800537726, -87.90646758438514)",,,,
105XX S CALUMET AVE,OTHER OFFENSE,STREET,FALSE,FALSE,41.7033105,-87.61502601,"(41.703310495314234, -87.61502601392128)",,,,
025XX N KEELER AVE,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.92697351,-87.73189395,"(41.92697350689291, -87.7318939454604)",,,,
050XX W DAKIN ST,THEFT,OTHER,FALSE,FALSE,41.95251454,-87.752796,"(41.95251453871347, -87.75279600461381)",,,,
028XX N MILWAUKEE AVE,OTHER OFFENSE,STREET,TRUE,FALSE,41.93289048,-87.71390744,"(41.93289047980612, -87.7139074420416)",,,,
013XX W 61ST ST,THEFT,VEHICLE-COMMERCIAL,FALSE,FALSE,41.78308932,-87.65785251,"(41.78308931768868, -87.65785251270047)",,,,
062XX W 55TH ST,CRIMINAL DAMAGE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.79251996,-87.77852548,"(41.79251995549882, -87.77852547983835)",,,,
039XX W CHICAGO AVE,BATTERY,STREET,FALSE,FALSE,41.89548401,-87.72523286,"(41.895484012885284, -87.72523286388076)",,,,
029XX W POLK ST,ASSAULT,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,41.87090938,-87.69986767,"(41.8709093821014, -87.69986766718924)",,,,
025XX W WABANSIA AVE,OTHER OFFENSE,SIDEWALK,TRUE,FALSE,41.91221167,-87.69074488,"(41.91221167209828, -87.69074487521613)",,,,
0000X S PULASKI RD,CRIMINAL DAMAGE,RESTAURANT,FALSE,FALSE,41.87992006,-87.72549796,"(41.87992005797272, -87.72549795570623)",,,,
016XX N HARLEM AVE,THEFT,DEPARTMENT STORE,TRUE,FALSE,41.90902917,-87.80560733,"(41.90902916745105, -87.8056073331791)",,,,
021XX N LAMON AVE,THEFT,OTHER,FALSE,FALSE,41.92046228,-87.74852301,"(41.92046227918288, -87.74852300656424)",,,,
044XX N BROADWAY,THEFT,DEPARTMENT STORE,TRUE,FALSE,41.96326459,-87.65627263,"(41.963264589950086, -87.65627263209568)",,,,
118XX S UNION AVE,BATTERY,RESIDENCE,FALSE,TRUE,41.67909506,-87.63968618,"(41.679095061336156, -87.63968618389619)",,,,
065XX N SACRAMENTO AVE,BATTERY,RESIDENCE,TRUE,FALSE,42.0007846,-87.70476555,"(42.00078460476999, -87.70476555286864)",,,,
065XX S YALE AVE,THEFT,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,41.77476182,-87.63153684,"(41.77476181911216, -87.63153683976734)",,,,
034XX W 72ND ST,THEFT,STREET,FALSE,FALSE,41.76257109,-87.70944909,"(41.76257109063777, -87.70944908515882)",,,,
019XX W GARFIELD BLVD,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.79403598,-87.67338175,"(41.79403598367625, -87.67338174732643)",,,,
044XX W NORTH AVE,THEFT,GAS STATION,FALSE,FALSE,41.9098598,-87.73649625,"(41.90985979805465, -87.73649624560052)",,,,
090XX S OGLESBY AVE,THEFT,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,41.73005846,-87.56688614,"(41.730058456841704, -87.56688613556733)",,,,
021XX W ADAMS ST,THEFT,STREET,FALSE,FALSE,41.87856035,-87.68075277,"(41.87856034738034, -87.68075276946688)",,,,
054XX W BELMONT AVE,DECEPTIVE PRACTICE,BANK,FALSE,FALSE,41.93872157,-87.76364979,"(41.93872157479597, -87.76364978912099)",,,,
003XX E 75TH ST,CRIMINAL DAMAGE,STREET,FALSE,FALSE,41.75849124,-87.6164818,"(41.75849124346894, -87.61648179866407)",,,,
023XX W CERMAK RD,THEFT,STREET,FALSE,FALSE,41.85193985,-87.68392311,"(41.85193985174404, -87.68392310594975)",,,,
005XX W WEBSTER AVE,THEFT,STREET,FALSE,FALSE,41.92178138,-87.64354571,"(41.92178137775964, -87.64354571099328)",,,,
021XX N KARLOV AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.91929757,-87.72921762,"(41.919297570923554, -87.72921762157894)",,,,
052XX S NARRAGANSETT AVE,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.79747278,-87.78181641,"(41.797472783455106, -87.78181641037125)",,,,
074XX S DREXEL AVE,BATTERY,SIDEWALK,FALSE,FALSE,41.76025217,-87.60283116,"(41.76025217403654, -87.60283115854662)",,,,
030XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.83913349,-87.63184679,"(41.83913348775473, -87.6318467898526)",,,,
071XX S PAULINA ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.76324387,-87.66605865,"(41.76324387464535, -87.66605864552989)",,,,
070XX S SANGAMON ST,ASSAULT,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE,FALSE,41.76542759,-87.64821415,"(41.76542759491359, -87.6482141502501)",,,,
032XX W DIVERSEY AVE,BURGLARY,APARTMENT,FALSE,FALSE,41.93213481,-87.70815223,"(41.93213481239867, -87.70815223218234)",,,,
102XX S CALUMET AVE,CRIMINAL DAMAGE,ALLEY,FALSE,FALSE,41.70843317,-87.61487011,"(41.7084331739034, -87.61487010911114)",,,,
078XX S WINCHESTER AVE,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.75163583,-87.67181528,"(41.7516358285172, -87.67181528058883)",,,,
004XX N GREEN ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.89088065,-87.64893559,"(41.89088065030141, -87.64893558675112)",,,,
017XX S MICHIGAN AVE,OTHER OFFENSE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,41.85804683,-87.6237919,"(41.85804682915209, -87.62379190483344)",,,,
037XX W POLK ST,BATTERY,RESIDENCE,FALSE,TRUE,41.87093326,-87.71839784,"(41.870933257659054, -87.71839784071035)",,,,
047XX W ADAMS ST,CRIMINAL DAMAGE,APARTMENT,FALSE,TRUE,41.87817201,-87.74339709,"(41.87817200829567, -87.74339708989446)",,,,
068XX S TRIPP AVE,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.76818051,-87.72844907,"(41.768180509698325, -87.72844907084698)",,,,
002XX N PINE AVE,BATTERY,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,41.88517938,-87.76321494,"(41.8851793784821, -87.7632149385385)",,,,
032XX W MADISON ST,ROBBERY,SIDEWALK,FALSE,FALSE,41.88107956,-87.70636608,"(41.881079556200206, -87.70636607946147)",,,,
048XX S WINCHESTER AVE,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.80651808,-87.67357277,"(41.806518082049365, -87.6735727658471)",,,,
080XX S RACINE AVE,CRIMINAL TRESPASS,SMALL RETAIL STORE,TRUE,FALSE,41.74703548,-87.65379288,"(41.74703547657653, -87.653792876012)",,,,
029XX W WABANSIA AVE,BATTERY,RESIDENCE,FALSE,TRUE,41.91221218,-87.70121925,"(41.912212181590654, -87.70121925316285)",,,,
098XX S AVENUE J,MOTOR VEHICLE THEFT,STREET,TRUE,FALSE,41.71677853,-87.53422556,"(41.71677853070133, -87.53422555513701)",,,,
036XX W CHICAGO AVE,PUBLIC PEACE VIOLATION,SIDEWALK,TRUE,FALSE,41.89555761,-87.71741606,"(41.89555761148279, -87.71741606382622)",,,,
099XX S HOXIE AVE,ASSAULT,RESIDENCE,FALSE,TRUE,41.7152237,-87.56088713,"(41.715223697013926, -87.56088713496862)",,,,
049XX W CONGRESS PKWY,BATTERY,RESIDENCE,FALSE,TRUE,41.87413615,-87.74840943,"(41.87413615420491, -87.74840943315148)",,,,
006XX N CICERO AVE,BATTERY,SIDEWALK,FALSE,TRUE,41.89259201,-87.74587579,"(41.892592013046944, -87.74587578614938)",,,,
011XX N LECLAIRE AVE,WEAPONS VIOLATION,APARTMENT,TRUE,FALSE,41.90118282,-87.75315468,"(41.901182821571126, -87.75315467836464)",,,,
074XX N CLARK ST,THEFT,DRUG STORE,TRUE,FALSE,42.01639095,-87.6754117,"(42.016390947461744, -87.67541170300166)",,,,
028XX S ROCKWELL ST,MOTOR VEHICLE THEFT,STREET,FALSE,FALSE,41.84070814,-87.69036349,"(41.84070814439828, -87.69036348660647)",,,,
008XX E 84TH ST,THEFT,STREET,FALSE,FALSE,41.74222357,-87.6047907,"(41.74222357481233, -87.60479070026925)",,,,
0000X W TERMINAL ST,THEFT,STREET,FALSE,FALSE,41.9788938,-87.90646758,"(41.978893800537726, -87.90646758438514)",,,,
016XX N MOZART ST,THEFT,SIDEWALK,FALSE,FALSE,41.91122678,-87.69819435,"(41.9112267759561, -87.69819435337709)",,,,
081XX S GREEN ST,THEFT,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,41.74549276,-87.64496326,"(41.745492757493416, -87.64496326384062)",,,,
033XX W HURON ST,CRIMINAL DAMAGE,APARTMENT,FALSE,FALSE,41.89380464,-87.70939297,"(41.893804637051815, -87.70939297356128)",,,,
002XX E 69TH PL,BATTERY,APARTMENT,TRUE,TRUE,41.76846876,-87.61944626,"(41.76846875640881, -87.61944626291161)",,,,
016XX N FAIRFIELD AVE,THEFT,STREET,FALSE,FALSE,41.91082016,-87.69563403,"(41.91082016043594, -87.69563403476704)",,,,
012XX N CALIFORNIA AVE,THEFT,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.90401798,-87.69676336,"(41.90401798171807, -87.6967633586935)",,,,
066XX S HALSTED ST,CRIMINAL TRESPASS,SIDEWALK,TRUE,FALSE,41.77290534,-87.64446495,"(41.77290533795108, -87.64446494627116)",,,,
017XX N LUNA AVE,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.91139844,-87.76443654,"(41.911398438297724, -87.76443654452278)",,,,
012XX N KARLOV AVE,THEFT,STREET,FALSE,FALSE,41.90271806,-87.72891476,"(41.90271805787513, -87.72891475957243)",,,,
011XX W 17TH ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.8589841,-87.65538415,"(41.858984099140024, -87.65538414730378)",,,,
046XX S LANGLEY AVE,BATTERY,RESIDENCE,TRUE,FALSE,41.81012839,-87.60914609,"(41.81012839200382, -87.6091460890618)",,,,
017XX E 69TH ST,ASSAULT,RESIDENCE,FALSE,FALSE,41.76963646,-87.58179678,"(41.76963646316595, -87.5817967818729)",,,,
064XX S ARTESIAN AVE,BATTERY,RESIDENTIAL YARD (FRONT/BACK),TRUE,TRUE,41.77643128,-87.68493473,"(41.77643128118447, -87.68493472632935)",,,,
011XX W 17TH ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.8589841,-87.65538415,"(41.858984099140024, -87.65538414730378)",,,,
015XX E 69TH ST,BATTERY,APARTMENT,FALSE,TRUE,41.76958113,-87.58677921,"(41.7695811305925, -87.58677921254704)",,,,
007XX W 116TH ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.68389991,-87.64097081,"(41.68389990940199, -87.64097081193997)",,,,
030XX W WARREN BLVD,BATTERY,RESIDENCE,TRUE,TRUE,41.88181125,-87.70317146,"(41.881811250252134, -87.70317146433825)",,,,
036XX S RHODES AVE,BATTERY,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,41.82866988,-87.61458029,"(41.828669883805574, -87.61458029439214)",,,,
060XX N FRANCISCO AVE,THEFT,RESIDENCE,FALSE,TRUE,41.99166703,-87.70201547,"(41.9916670268613, -87.70201546541078)",,,,
107XX S LOOMIS ST,CRIMINAL DAMAGE,RESIDENCE,FALSE,FALSE,41.69883282,-87.65727026,"(41.698832817202444, -87.65727026067543)",,,,
060XX S JUSTINE ST,BATTERY,STREET,FALSE,FALSE,41.78475946,-87.66328362,"(41.784759464445415, -87.66328361540539)",,,,
133XX S COMMERCIAL AVE,OTHER OFFENSE,OTHER,FALSE,TRUE,41.65304473,-87.55064571,"(41.65304472648896, -87.55064571213404)",,,,
038XX W 14TH ST,OTHER OFFENSE,RESIDENCE,FALSE,FALSE,41.86244207,-87.72242562,"(41.86244207498295, -87.7224256230389)",,,,
